customer_id,acount_id,acount_type,balance,credit_limit
C103742,A203742,Savings,143944.21,0
C103743,A203743,Current,98423.04,109924.97
C103744,A203744,Current,151289.71,133896.34
C103745,A203745,Premium,165024.14,116077.96
C103746,A203746,Savings,198304.99,50000
C103747,A203747,Salary,31689.79,50000
C103748,A203748,Savings,214111.32,0
C103749,A203749,Savings,82491.76,0
C103750,A203750,Salary,252001.75,50000
C103751,A203751,Salary,128011.79,0
C103752,A203752,Salary,428556.8,0
C103753,A203753,Savings,331168.23,0
C103754,A203754,Savings,105089.04,50000
C103755,A203755,Savings,201240.28,0
C103756,A203756,Savings,32686.46,0
C103757,A203757,Current,320189.64,251227.56
C103758,A203758,Current,81714.35,215654.9
C103759,A203759,Salary,90916.52,0
C103760,A203760,Current,212758.94,349877.25
C103761,A203761,Current,91866.19,51530.67
C103762,A203762,Current,96360.42,255129.81
C103763,A203763,Savings,21443.07,0
C103764,A203764,Savings,132434.22,0
C103765,A203765,Savings,385438.83,0
C103766,A203766,Salary,115448.6,0
C103767,A203767,Salary,183351.73,0
C103768,A203768,Salary,103182.4,0
C103769,A203769,Current,208519.11,261235.5
C103770,A203770,Current,86608.91,320611.19
C103771,A203771,Savings,332301.6,50000
C103772,A203772,Savings,130525.18,50000
C103773,A203773,Savings,99724.89,0
C103774,A203774,Premium,159419.38,105548.83
C103775,A203775,Savings,185175.22,0
C103776,A203776,Current,34204.18,65630.36
C103777,A203777,Salary,129891.43,0
C103778,A203778,Savings,80656.52,50000
C103779,A203779,Current,85041.01,158371.33
C103780,A203780,Salary,155862.7,50000
C103781,A203781,Current,190096.34,350437.91
C103782,A203782,Salary,197294.23,50000
C103783,A203783,Savings,110960.03,50000
C103784,A203784,Salary,176337.6,0
C103785,A203785,Savings,74951.35,0
C103786,A203786,Savings,340678.12,0
C103787,A203787,Current,168542.65,292966.21
C103788,A203788,Savings,69950,50000
C103789,A203789,Salary,124725.87,0
C103790,A203790,Savings,130589.38,0
C103791,A203791,Salary,207621.84,50000
C103792,A203792,Savings,157452.32,0
C103793,A203793,Premium,93272.88,161495.03
C103794,A203794,Savings,151215.23,50000
C103795,A203795,Savings,344547.49,50000
C103796,A203796,Salary,324721.93,0
C103797,A203797,Premium,182354.91,79558.13
C103798,A203798,Premium,35148.34,78707.95
C103799,A203799,Savings,161623.37,0
C103800,A203800,Salary,146333.96,0
C103801,A203801,Current,82262.73,72824.2
C103802,A203802,Salary,219836.05,0
C103803,A203803,Savings,100993.15,50000
C103804,A203804,Savings,123587.61,50000
C103805,A203805,Salary,35287.84,0
C103806,A203806,Salary,427918.29,0
C103807,A203807,Salary,68404.2,0
C103808,A203808,Salary,187823.49,0
C103809,A203809,Salary,102404.77,0
C103810,A203810,Savings,112711.9,50000
C103811,A203811,Salary,93935.7,0
C103812,A203812,Current,290427.01,349684.28
C103813,A203813,Savings,209858.21,0
C103814,A203814,Salary,143625.19,0
C103815,A203815,Salary,166348.18,0
C103816,A203816,Premium,214155.94,535849.1
C103817,A203817,Savings,81032.85,0
C103818,A203818,Current,176688.59,246191.52
C103819,A203819,Premium,501395.59,830511.94
C103820,A203820,Savings,162574.01,0
C103821,A203821,Salary,126967.72,0
C103822,A203822,Premium,89013.71,131941.12
C103823,A203823,Salary,166328.75,0
C103824,A203824,Premium,170514.51,354113.01
C103825,A203825,Current,148087.58,217542.39
C103826,A203826,Savings,166446.8,0
C103827,A203827,Savings,109499.31,0
C103828,A203828,Salary,251335.38,0
C103829,A203829,Savings,103105.56,0
C103830,A203830,Salary,203643.56,50000
C103831,A203831,Savings,315431.51,0
C103832,A203832,Premium,55740,142695.53
C103833,A203833,Savings,118096.8,0
C103834,A203834,Current,179021.93,125315.72
C103835,A203835,Salary,128053.01,50000
C103836,A203836,Salary,14046.99,0
C103837,A203837,Savings,151077.93,0
C103838,A203838,Premium,93508.34,396285.33
C103839,A203839,Savings,72757.31,0
C103840,A203840,Savings,149827.59,0
C103841,A203841,Current,7793.88,120085.08
C103842,A203842,Salary,98942.14,0
C103843,A203843,Current,93884.21,165318.89
C103844,A203844,Salary,70399.14,0
C103845,A203845,Savings,286171.34,0
C103846,A203846,Savings,102816.87,0
C103847,A203847,Savings,208230.33,0
C103848,A203848,Premium,141981.43,138381.7
C103849,A203849,Salary,95122.05,0
C103850,A203850,Savings,327312.8,0
C103851,A203851,Savings,199727.89,50000
C103852,A203852,Savings,115401.81,50000
C103853,A203853,Salary,200221.57,0
C103854,A203854,Savings,107678.78,0
C103855,A203855,Current,196516.16,162126.74
C103856,A203856,Savings,50802.24,50000
C103857,A203857,Salary,343089.64,50000
C103858,A203858,Savings,215168.21,50000
C103859,A203859,Savings,246156.99,0
C103860,A203860,Salary,199532.81,0
C103861,A203861,Current,154126.69,134058.53
C103862,A203862,Salary,134405.64,0
C103863,A203863,Savings,280010.99,0
C103864,A203864,Current,48591.62,92701.96
C103865,A203865,Savings,163837.52,0
C103866,A203866,Current,133343.32,55640.9
C103867,A203867,Savings,159995.92,0
C103868,A203868,Savings,211755.37,50000
C103869,A203869,Savings,100789.17,0
C103870,A203870,Savings,309703.45,0
C103871,A203871,Savings,43648.21,0
C103872,A203872,Current,119273.59,102309.61
C103873,A203873,Savings,205583.76,50000
C103874,A203874,Savings,278955.12,0
C103875,A203875,Savings,97996.5,0
C103876,A203876,Savings,187179.42,0
C103877,A203877,Savings,159938.41,0
C103878,A203878,Savings,226350.96,50000
C103879,A203879,Savings,266224.02,0
C103880,A203880,Salary,100345.93,0
C103881,A203881,Current,213464.37,273762.13
C103882,A203882,Current,149305.3,253165.72
C103883,A203883,Salary,164120.01,0
C103884,A203884,Premium,212050.29,235188.5
C103885,A203885,Savings,89609.23,50000
C103886,A203886,Savings,278578.83,50000
C103887,A203887,Premium,37303.81,254835.55
C103888,A203888,Salary,64336.16,0
C103889,A203889,Salary,70021.93,50000
C103890,A203890,Current,84352.51,253203.74
C103891,A203891,Current,185830.09,363731.04
C103892,A203892,Current,74640.61,86709.71
C103893,A203893,Salary,193019.37,0
C103894,A203894,Savings,198553.81,0
C103895,A203895,Salary,161933.54,0
C103896,A203896,Premium,78195.61,96783.64
C103897,A203897,Current,224594.53,381508.65
C103898,A203898,Savings,153673.54,0
C103899,A203899,Salary,104464.14,0
C103900,A203900,Savings,219934.16,0
C103901,A203901,Premium,105790.58,163149.04
C103902,A203902,Salary,105486.38,0
C103903,A203903,Savings,49632.75,0
C103904,A203904,Current,90558.56,290659.19
C103905,A203905,Salary,178297,50000
C103906,A203906,Savings,93748.47,0
C103907,A203907,Savings,408689.78,0
C103908,A203908,Savings,337883.61,0
C103909,A203909,Salary,91444.66,0
C103910,A203910,Savings,313508.49,0
C103911,A203911,Salary,81621.67,0
C103912,A203912,Savings,96402.91,50000
C103913,A203913,Savings,61919.98,50000
C103914,A203914,Savings,90684.3,50000
C103915,A203915,Savings,58379.5,50000
C103916,A203916,Premium,178077.32,122236.76
C103917,A203917,Premium,70783.42,127230.49
C103918,A203918,Savings,132441.43,50000
C103919,A203919,Savings,98872.89,0
C103920,A203920,Premium,65603.81,139114.61
C103921,A203921,Savings,187598.01,0
C103922,A203922,Savings,75198.31,0
C103923,A203923,Savings,203806.02,0
C103924,A203924,Salary,349012.75,0
C103925,A203925,Savings,105018.38,0
C103926,A203926,Current,234493.37,220511.7
C103927,A203927,Current,143635.37,163399.07
C103928,A203928,Savings,53178.42,0
C103929,A203929,Savings,132012.74,0
C103930,A203930,Premium,68468.82,120385.62
C103931,A203931,Salary,306712.59,50000
C103932,A203932,Current,226399.25,404805.12
C103933,A203933,Savings,87138.43,0
C103934,A203934,Savings,25978,50000
C103935,A203935,Current,148222.08,135827.15
C103936,A203936,Savings,75058.41,50000
C103937,A203937,Premium,56457.6,184496.96
C103938,A203938,Savings,119545.4,50000
C103939,A203939,Salary,282605.21,0
C103940,A203940,Savings,254357.71,0
C103941,A203941,Current,332829,274261
C103942,A203942,Salary,112018.96,50000
C103943,A203943,Savings,88598.83,0
C103944,A203944,Savings,106125.2,0
C103945,A203945,Current,158849.89,226832.9
C103946,A203946,Premium,78631.81,96505.07
C103947,A203947,Current,101927.07,185606.44
C103948,A203948,Savings,206153.38,50000
C103949,A203949,Salary,223206.5,0
C103950,A203950,Savings,158843.23,50000
C103951,A203951,Savings,203012.56,0
C103952,A203952,Savings,142874.62,0
C103953,A203953,Savings,250606.11,0
C103954,A203954,Savings,176071.98,0
C103955,A203955,Salary,107492.21,0
C103956,A203956,Savings,161333.71,0
C103957,A203957,Savings,45971.61,50000
C103958,A203958,Savings,52830.32,0
C103959,A203959,Current,184463.27,251856.54
C103960,A203960,Savings,236112.86,0
C103961,A203961,Savings,107167.71,50000
C103962,A203962,Savings,378358.03,50000
C103963,A203963,Savings,161220.18,0
C103964,A203964,Savings,266957.55,0
C103965,A203965,Savings,58556.33,50000
C103966,A203966,Savings,208667.74,0
C103967,A203967,Savings,127122.41,0
C103968,A203968,Savings,81928.5,0
C103969,A203969,Current,222090.7,315003.02
C103970,A203970,Salary,174729.59,0
C103971,A203971,Current,242022.37,167865.83
C103972,A203972,Premium,190124.55,262671.45
C103973,A203973,Premium,112605.99,157844.91
C103974,A203974,Savings,201981.29,0
C103975,A203975,Savings,210439.18,0
C103976,A203976,Salary,232194.27,50000
C103977,A203977,Savings,258324.83,0
C103978,A203978,Current,59168.2,141119.69
C103979,A203979,Premium,366439.26,337864.4
C103980,A203980,Salary,53752.17,0
C103981,A203981,Savings,143144.85,50000
C103982,A203982,Salary,79464.62,50000
C103983,A203983,Savings,69661.84,50000
C103984,A203984,Premium,232160.92,219343.41
C103985,A203985,Savings,169506.07,0
C103986,A203986,Savings,291024.61,0
C103987,A203987,Salary,258263.7,0
C103988,A203988,Savings,425432.6,50000
C103989,A203989,Savings,90079.59,0
C103990,A203990,Savings,132648.79,0
C103991,A203991,Savings,231744.96,0
C103992,A203992,Premium,87970.16,170331.24
C103993,A203993,Savings,111508.2,0
C103994,A203994,Savings,152187.11,0
C103995,A203995,Current,110976.71,227187.27
C103996,A203996,Savings,307000.58,0
C103997,A203997,Current,123056.65,139924.77
C103998,A203998,Savings,165246.71,0
C103999,A203999,Savings,150488.08,0
C104000,A204000,Savings,82276.87,0
C104001,A204001,Savings,138812.48,0
C104002,A204002,Salary,132752.06,0
C104003,A204003,Savings,166429.61,0
C104004,A204004,Salary,160906.68,0
C104005,A204005,Salary,93756.99,0
C104006,A204006,Savings,63811.06,0
C104007,A204007,Premium,209677.85,215380.87
C104008,A204008,Savings,92128.68,0
C104009,A204009,Salary,209363.66,50000
C104010,A204010,Savings,70533.13,0
C104011,A204011,Savings,130250.18,0
C104012,A204012,Premium,138580,239278.5
C104013,A204013,Premium,1000,128682.57
C104014,A204014,Current,145295.9,177051.94
C104015,A204015,Savings,141625.82,50000
C104016,A204016,Premium,114744.05,300663.13
C104017,A204017,Current,239866.91,168809.3
C104018,A204018,Savings,195169.19,0
C104019,A204019,Savings,237779.02,0
C104020,A204020,Salary,102800.36,0
C104021,A204021,Salary,175969.18,0
C104022,A204022,Premium,69985.95,93837.92
C104023,A204023,Savings,237408.88,0
C104024,A204024,Salary,103045.27,50000
C104025,A204025,Savings,132273.94,0
C104026,A204026,Salary,190150.41,50000
C104027,A204027,Current,152995.28,122820.87
C104028,A204028,Savings,104376.65,0
C104029,A204029,Salary,102976.22,50000
C104030,A204030,Savings,87539.59,0
C104031,A204031,Savings,123619.95,0
C104032,A204032,Savings,32211.63,50000
C104033,A204033,Salary,125923.67,0
C104034,A204034,Savings,82836.45,0
C104035,A204035,Savings,97449.6,0
C104036,A204036,Savings,108996.31,50000
C104037,A204037,Current,120841.58,195298.57
C104038,A204038,Savings,124659.52,0
C104039,A204039,Salary,167446.15,0
C104040,A204040,Premium,308290.6,219124.12
C104041,A204041,Savings,204696.6,50000
C104042,A204042,Salary,59652.67,50000
C104043,A204043,Savings,40350.59,0
C104044,A204044,Savings,63787.08,0
C104045,A204045,Savings,183467.1,0
C104046,A204046,Current,148270.39,160037.44
C104047,A204047,Premium,153155.92,124230
C104048,A204048,Salary,113028.81,50000
C104049,A204049,Premium,89526.31,352055.09
C104050,A204050,Premium,191958.24,149773.67
C104051,A204051,Savings,286251.42,0
C104052,A204052,Savings,113630.95,50000
C104053,A204053,Savings,18795.99,0
C104054,A204054,Salary,79160.82,0
C104055,A204055,Savings,75874.61,0
C104056,A204056,Salary,285591.65,0
C104057,A204057,Salary,166012.07,0
C104058,A204058,Current,124900.35,120400.87
C104059,A204059,Savings,132525.32,50000
C104060,A204060,Savings,88851.75,0
C104061,A204061,Savings,97442.25,0
C104062,A204062,Premium,91080.71,292830.79
C104063,A204063,Savings,238822.96,0
C104064,A204064,Current,208447.5,99227.37
C104065,A204065,Premium,59536.42,252121.03
C104066,A204066,Savings,62915.38,0
C104067,A204067,Savings,121623.99,0
C104068,A204068,Current,62099.71,337786.12
C104069,A204069,Current,182339.11,136136.81
C104070,A204070,Premium,91071.39,182663.91
C104071,A204071,Savings,203067.98,50000
C104072,A204072,Savings,205332.12,50000
C104073,A204073,Savings,310513.4,0
C104074,A204074,Current,154167.83,144962.53
C104075,A204075,Savings,123762.34,50000
C104076,A204076,Salary,252310.39,0
C104077,A204077,Savings,144136.15,0
C104078,A204078,Salary,347173.44,0
C104079,A204079,Savings,192736.81,0
C104080,A204080,Savings,88858.93,0
C104081,A204081,Salary,84042.25,50000
C104082,A204082,Savings,147493.59,50000
C104083,A204083,Savings,151499.56,50000
C104084,A204084,Current,168072.02,368268.16
C104085,A204085,Salary,68463.06,0
C104086,A204086,Savings,209462.67,0
C104087,A204087,Current,64663,136222.64
C104088,A204088,Savings,44260.59,50000
C104089,A204089,Savings,194553.87,0
C104090,A204090,Savings,145790.82,0
C104091,A204091,Premium,169796.47,230210.95
C104092,A204092,Salary,214456.1,0
C104093,A204093,Savings,209016.83,50000
C104094,A204094,Savings,83396.88,50000
C104095,A204095,Savings,150786.45,0
C104096,A204096,Savings,127419.91,0
C104097,A204097,Salary,181296.41,50000
C104098,A204098,Savings,69199.18,0
C104099,A204099,Savings,79622.19,50000
C104100,A204100,Savings,45079.2,0
C104101,A204101,Savings,150594.66,0
C104102,A204102,Savings,56987.07,0
C104103,A204103,Salary,93872.76,0
C104104,A204104,Savings,195886.68,0
C104105,A204105,Savings,204508.26,0
C104106,A204106,Savings,198573.22,0
C104107,A204107,Salary,196063.71,0
C104108,A204108,Savings,81187.48,0
C104109,A204109,Savings,358697.96,0
C104110,A204110,Savings,491335.83,0
C104111,A204111,Savings,164462.43,0
C104112,A204112,Savings,275400.59,0
C104113,A204113,Savings,153673.1,0
C104114,A204114,Savings,162122.37,0
C104115,A204115,Savings,148957.43,0
C104116,A204116,Savings,19673.23,50000
C104117,A204117,Salary,205769.65,0
C104118,A204118,Current,217132.67,317799.25
C104119,A204119,Savings,144429.45,50000
C104120,A204120,Current,38621.34,311605.49
C104121,A204121,Salary,227163.51,0
C104122,A204122,Premium,57906.76,206749.07
C104123,A204123,Salary,115594.46,50000
C104124,A204124,Current,222633.78,303407.98
C104125,A204125,Salary,89980.55,0
C104126,A204126,Savings,202024.34,0
C104127,A204127,Savings,166273.27,0
C104128,A204128,Savings,88747.34,50000
C104129,A204129,Savings,102052.21,0
C104130,A204130,Savings,118080.71,0
C104131,A204131,Savings,145592.4,0
C104132,A204132,Savings,135530.66,0
C104133,A204133,Premium,131370.35,449037.5
C104134,A204134,Savings,343885.39,50000
C104135,A204135,Current,190523.64,258767.43
C104136,A204136,Premium,101939.55,172001.7
C104137,A204137,Current,107411.52,347736.02
C104138,A204138,Savings,12140.75,50000
C104139,A204139,Salary,149802.99,50000
C104140,A204140,Savings,123684.09,50000
C104141,A204141,Savings,327765.58,0
C104142,A204142,Salary,282318.45,0
C104143,A204143,Savings,226455.44,0
C104144,A204144,Salary,184958.3,0
C104145,A204145,Savings,215550.58,0
C104146,A204146,Current,68474.46,219170.13
C104147,A204147,Savings,111476.76,0
C104148,A204148,Premium,158891.12,233278.75
C104149,A204149,Savings,61723.91,0
C104150,A204150,Premium,61785.26,281264.41
C104151,A204151,Savings,174199.03,50000
C104152,A204152,Salary,108064.18,50000
C104153,A204153,Current,62217.62,104652.03
C104154,A204154,Savings,146257,50000
C104155,A204155,Salary,64173.51,50000
C104156,A204156,Savings,191593.35,0
C104157,A204157,Savings,501552.52,0
C104158,A204158,Salary,177862.73,0
C104159,A204159,Premium,95674.86,112394.01
C104160,A204160,Current,207926.11,554306.94
C104161,A204161,Current,145170.54,222194.88
C104162,A204162,Current,126363.76,134837.28
C104163,A204163,Salary,165749.3,50000
C104164,A204164,Premium,161020.43,258509.06
C104165,A204165,Current,120230.43,185219.27
C104166,A204166,Savings,151729.82,0
C104167,A204167,Savings,84879.49,0
C104168,A204168,Savings,185626.18,0
C104169,A204169,Salary,98498.98,50000
C104170,A204170,Premium,54711.39,54112.31
C104171,A204171,Salary,1000,0
C104172,A204172,Premium,185563.4,313745.81
C104173,A204173,Savings,9560.39,0
C104174,A204174,Current,272357.61,274176.44
C104175,A204175,Current,151876.7,119479.84
C104176,A204176,Savings,79557.17,0
C104177,A204177,Current,118066.79,207188.54
C104178,A204178,Savings,521611.64,0
C104179,A204179,Current,175456.97,79899.63
C104180,A204180,Salary,154643.25,0
C104181,A204181,Salary,85917.25,50000
C104182,A204182,Salary,60701.2,50000
C104183,A204183,Savings,165775.18,50000
C104184,A204184,Savings,144079.82,0
C104185,A204185,Savings,176954,50000
C104186,A204186,Savings,128333.98,0
C104187,A204187,Current,165152.5,130672.88
C104188,A204188,Savings,220882.49,0
C104189,A204189,Current,128766.51,173030.02
C104190,A204190,Savings,338083.42,0
C104191,A204191,Savings,167956.85,0
C104192,A204192,Savings,102679.82,0
C104193,A204193,Savings,73910.35,0
C104194,A204194,Savings,52263.47,0
C104195,A204195,Savings,172461.27,0
C104196,A204196,Savings,404197.86,0
C104197,A204197,Savings,221501.43,0
C104198,A204198,Savings,161830.37,50000
C104199,A204199,Savings,295837.9,0
C104200,A204200,Savings,103970.85,0
C104201,A204201,Savings,99136.4,0
C104202,A204202,Salary,82430.62,0
C104203,A204203,Savings,123653.8,0
C104204,A204204,Current,189243.3,220254.6
C104205,A204205,Savings,101391.87,50000
C104206,A204206,Premium,129861.73,227806.27
C104207,A204207,Savings,109351.46,50000
C104208,A204208,Current,84918.44,174408.07
C104209,A204209,Savings,79883.97,0
C104210,A204210,Current,165991.8,316207.51
C104211,A204211,Current,129175.82,187120.06
C104212,A204212,Savings,281822.19,0
C104213,A204213,Savings,66964.28,50000
C104214,A204214,Premium,330673.14,331381.22
C104215,A204215,Salary,74464.8,0
C104216,A204216,Salary,93887.57,0
C104217,A204217,Salary,128882.01,0
C104218,A204218,Savings,110560.22,0
C104219,A204219,Salary,405191.43,0
C104220,A204220,Savings,70692.77,0
C104221,A204221,Current,121444.74,53663.06
C104222,A204222,Salary,164311.07,50000
C104223,A204223,Savings,65817.98,0
C104224,A204224,Salary,507500.36,0
C104225,A204225,Savings,117943.54,0
C104226,A204226,Savings,177124.94,0
C104227,A204227,Premium,129658.19,117611.8
C104228,A204228,Salary,258558.18,50000
C104229,A204229,Savings,154266.45,0
C104230,A204230,Current,65453.69,65433.97
C104231,A204231,Savings,130327.76,0
C104232,A204232,Savings,60906.96,50000
C104233,A204233,Salary,316944.05,0
C104234,A204234,Savings,460939.4,0
C104235,A204235,Savings,354548.52,0
C104236,A204236,Savings,226961.95,50000
C104237,A204237,Savings,127850.11,50000
C104238,A204238,Savings,46327.25,0
C104239,A204239,Current,190535.25,194775.31
C104240,A204240,Savings,178475.09,0
C104241,A204241,Savings,142105.88,0
C104242,A204242,Savings,177697.62,0
C104243,A204243,Savings,325586.18,0
C104244,A204244,Savings,66340.61,0
C104245,A204245,Savings,121559.17,0
C104246,A204246,Savings,166116.92,0
C104247,A204247,Savings,406920.12,50000
C104248,A204248,Savings,91856.6,0
C104249,A204249,Salary,237310.93,0
C104250,A204250,Savings,195857.48,0
C104251,A204251,Savings,109548.67,0
C104252,A204252,Current,228697.11,155073.78
C104253,A204253,Premium,34997.81,310398.27
C104254,A204254,Salary,77612.94,50000
C104255,A204255,Premium,169854.26,407560.87
C104256,A204256,Salary,253332.32,0
C104257,A204257,Current,153283.27,243950.63
C104258,A204258,Salary,127702.37,0
C104259,A204259,Current,256529.58,241903.24
C104260,A204260,Savings,187132.63,0
C104261,A204261,Savings,256292.66,0
C104262,A204262,Current,178417.1,179889.83
C104263,A204263,Salary,104061.21,0
C104264,A204264,Savings,133423.68,0
C104265,A204265,Savings,51620.04,0
C104266,A204266,Salary,161363.86,50000
C104267,A204267,Current,63185.08,63067.79
C104268,A204268,Salary,116148.57,0
C104269,A204269,Premium,436032.3,699069.37
C104270,A204270,Savings,115225.01,0
C104271,A204271,Savings,158775.99,0
C104272,A204272,Savings,231086.15,0
C104273,A204273,Salary,100150.8,0
C104274,A204274,Savings,96202.46,0
C104275,A204275,Savings,114917.24,0
C104276,A204276,Savings,98889.23,0
C104277,A204277,Savings,150581.76,0
C104278,A204278,Savings,109495.73,0
C104279,A204279,Salary,202720.39,0
C104280,A204280,Salary,159384.24,0
C104281,A204281,Salary,13875.59,0
C104282,A204282,Savings,267033.64,0
C104283,A204283,Current,82985.36,60090.18
C104284,A204284,Current,68071.08,249611.41
C104285,A204285,Savings,188384.15,0
C104286,A204286,Savings,66269.47,0
C104287,A204287,Salary,465588.4,50000
C104288,A204288,Current,137837.85,119715.67
C104289,A204289,Savings,117548.97,0
C104290,A204290,Savings,306218.52,0
C104291,A204291,Savings,103081.97,0
C104292,A204292,Savings,200070.58,0
C104293,A204293,Savings,147833.85,50000
C104294,A204294,Savings,170417.28,50000
C104295,A204295,Savings,246398.78,0
C104296,A204296,Current,103741.96,579985.94
C104297,A204297,Premium,296551.85,447350.48
C104298,A204298,Savings,164511.33,0
C104299,A204299,Savings,94735.69,0
C104300,A204300,Savings,222932.4,0
C104301,A204301,Current,39971.42,141909.13
C104302,A204302,Current,127911.64,243746.11
C104303,A204303,Current,219585.02,168922.22
C104304,A204304,Salary,82754.72,0
C104305,A204305,Salary,136712.06,0
C104306,A204306,Premium,232766.19,226151.6
C104307,A204307,Savings,180958.82,50000
C104308,A204308,Premium,180568.37,223648.32
C104309,A204309,Salary,47256.55,0
C104310,A204310,Salary,148487.79,50000
C104311,A204311,Current,427286.08,459519.02
C104312,A204312,Premium,70756.86,207812.18
C104313,A204313,Premium,228534.6,279168.51
C104314,A204314,Savings,97301.94,50000
C104315,A204315,Savings,154562.09,0
C104316,A204316,Premium,272107.07,425697.54
C104317,A204317,Savings,144510.37,0
C104318,A204318,Savings,40458.15,0
C104319,A204319,Savings,174301.51,0
C104320,A204320,Current,77723.69,233201.39
C104321,A204321,Salary,148060.39,50000
C104322,A204322,Savings,256984.97,0
C104323,A204323,Salary,1000,0
C104324,A204324,Salary,142960.46,0
C104325,A204325,Savings,225795.21,0
C104326,A204326,Savings,190834.73,0
C104327,A204327,Salary,124085.78,0
C104328,A204328,Premium,315950.25,175613.89
C104329,A204329,Savings,215354.45,0
C104330,A204330,Salary,111069.09,0
C104331,A204331,Current,154610.48,115403.76
C104332,A204332,Savings,251436.91,50000
C104333,A204333,Salary,107066.21,0
C104334,A204334,Savings,136448.85,0
C104335,A204335,Salary,181764.49,0
C104336,A204336,Savings,85137.66,0
C104337,A204337,Salary,134980.48,0
C104338,A204338,Savings,139219.5,50000
C104339,A204339,Savings,172103.27,0
C104340,A204340,Savings,233228.51,50000
C104341,A204341,Savings,174688.51,0
C104342,A204342,Salary,85005.85,0
C104343,A204343,Savings,114941.54,0
C104344,A204344,Current,114106.21,620227.91
C104345,A204345,Salary,57277.29,50000
C104346,A204346,Current,87629.93,248759.06
C104347,A204347,Savings,149018.64,0
C104348,A204348,Salary,167809.64,0
C104349,A204349,Savings,201646.72,50000
C104350,A204350,Savings,103914.85,50000
C104351,A204351,Savings,164672.98,0
C104352,A204352,Current,234920.37,172879.1
C104353,A204353,Salary,230940.51,50000
C104354,A204354,Current,130250.53,449280.44
C104355,A204355,Savings,166093.18,0
C104356,A204356,Current,144664.57,313388.93
C104357,A204357,Savings,161805.6,0
C104358,A204358,Savings,257097.1,50000
C104359,A204359,Premium,97071.81,87306.66
C104360,A204360,Savings,86033.35,50000
C104361,A204361,Savings,130372.2,0
C104362,A204362,Salary,75411.2,50000
C104363,A204363,Savings,275411.9,0
C104364,A204364,Current,250685.49,1000000
C104365,A204365,Salary,189489.41,0
C104366,A204366,Savings,45729.09,0
C104367,A204367,Salary,130916.9,0
C104368,A204368,Salary,177113.73,50000
C104369,A204369,Savings,214734.22,0
C104370,A204370,Savings,153912.18,0
C104371,A204371,Premium,182554.12,314534.61
C104372,A204372,Current,51619.08,170751.19
C104373,A204373,Current,24755.59,82595.95
C104374,A204374,Salary,143241.38,0
C104375,A204375,Savings,139696.16,50000
C104376,A204376,Current,246165.65,144528.15
C104377,A204377,Salary,150930.46,50000
C104378,A204378,Savings,145463.82,0
C104379,A204379,Salary,243894.78,0
C104380,A204380,Savings,127105.07,50000
C104381,A204381,Salary,113675.76,50000
C104382,A204382,Current,128287.38,176547.99
C104383,A204383,Savings,304029.87,50000
C104384,A204384,Savings,44222.25,0
C104385,A204385,Savings,229647.99,50000
C104386,A204386,Salary,94914.26,0
C104387,A204387,Current,307843.33,359566.42
C104388,A204388,Salary,88436.16,50000
C104389,A204389,Savings,73106.45,0
C104390,A204390,Salary,235944.86,0
C104391,A204391,Savings,63313.95,0
C104392,A204392,Savings,40325.75,0
C104393,A204393,Savings,67519.69,0
C104394,A204394,Premium,91596.78,164756.53
C104395,A204395,Savings,182925.48,0
C104396,A204396,Savings,315214.41,50000
C104397,A204397,Savings,305515.8,0
C104398,A204398,Current,184124.3,437240.42
C104399,A204399,Salary,124787.63,0
C104400,A204400,Current,111298.47,280773.98
C104401,A204401,Savings,109469.51,0
C104402,A204402,Premium,186554.16,182133.84
C104403,A204403,Premium,47172.76,119054.95
C104404,A204404,Savings,76762.41,0
C104405,A204405,Salary,222710.44,0
C104406,A204406,Savings,146865.95,0
C104407,A204407,Salary,169662.32,0
C104408,A204408,Current,47768.89,215365.81
C104409,A204409,Savings,603686.45,0
C104410,A204410,Premium,123567.99,180730.43
C104411,A204411,Savings,97225.31,0
C104412,A204412,Current,120827.27,74172.1
C104413,A204413,Salary,180165.7,0
C104414,A204414,Savings,195790.49,50000
C104415,A204415,Savings,61265.19,0
C104416,A204416,Savings,131730.79,0
C104417,A204417,Salary,163831.77,0
C104418,A204418,Salary,315699.92,0
C104419,A204419,Savings,185697.41,0
C104420,A204420,Savings,67999.6,0
C104421,A204421,Savings,99771.33,0
C104422,A204422,Salary,34536.28,0
C104423,A204423,Current,145337.55,208728.41
C104424,A204424,Savings,220285.6,0
C104425,A204425,Savings,40348.48,0
C104426,A204426,Savings,133018.67,0
C104427,A204427,Savings,58121.88,50000
C104428,A204428,Savings,117046.73,50000
C104429,A204429,Savings,146549.44,0
C104430,A204430,Current,124947.18,141626.9
C104431,A204431,Savings,278889.92,50000
C104432,A204432,Savings,137822.41,0
C104433,A204433,Current,35683.31,167181.72
C104434,A204434,Salary,73437.27,50000
C104435,A204435,Current,87322.38,269009.99
C104436,A204436,Savings,178532.83,50000
C104437,A204437,Premium,81671.95,105462.07
C104438,A204438,Savings,111265.05,0
C104439,A204439,Savings,88628.67,50000
C104440,A204440,Premium,143138.36,205668.15
C104441,A204441,Current,200075.99,589184.97
C104442,A204442,Salary,196140.57,0
C104443,A204443,Savings,141112.57,0
C104444,A204444,Savings,180928.58,0
C104445,A204445,Savings,16621.15,50000
C104446,A204446,Savings,128893.11,0
C104447,A204447,Savings,43468.21,50000
