customer_id,age,gender,city,occupation,annual_income,customer_since,state,income band
C102248,40,Male,Chennai,Self Employed,352900,13-10-2020,Tamil Nadu,Lower-Middle
C104395,21,Female,Bengaluru,Student,352600,17-01-2022,Karnataka,Lower-Middle
C104254,34,Female,Mumbai,IT Professional,352500,14-02-2025,Maharashtra,Lower-Middle
C104874,27,Male,Pune,IT Professional,352500,17-05-2025,Maharashtra,Lower-Middle
C104404,39,Male,Delhi,Business Owner,352100,07-03-2023,Delhi,Lower-Middle
C101932,37,Male,Mumbai,Private Employee,352000,23-10-2020,Maharashtra,Lower-Middle
C102703,28,Male,Hyderabad,Private Employee,351800,17-03-2020,Telangana,Lower-Middle
C103893,42,Female,Mumbai,Other,351600,04-05-2020,Maharashtra,Lower-Middle
C103608,35,Female,Delhi,Self Employed,351500,10-06-2024,Delhi,Lower-Middle
C102443,31,Male,Jaipur,Business Owner,351100,10-07-2021,Rajasthan,Lower-Middle
C103324,33,Female,Bengaluru,Business Owner,350800,10-12-2025,Karnataka,Lower-Middle
C104389,32,Male,Kochi,Other,350700,02-01-2023,Kerala,Lower-Middle
C103866,42,Female,Mumbai,Private Employee,350500,28-02-2025,Maharashtra,Lower-Middle
C104494,46,Female,Mumbai,Private Employee,350400,01-03-2023,Maharashtra,Lower-Middle
C102917,33,Female,Bengaluru,Self Employed,350200,19-09-2024,Karnataka,Lower-Middle
C102954,41,Other,Bengaluru,Government Employee,350200,25-12-2023,Karnataka,Lower-Middle
C102958,39,Male,Mumbai,Private Employee,350100,09-08-2023,Maharashtra,Lower-Middle
C100908,27,Female,Jaipur,Private Employee,350000,01-06-2025,Rajasthan,Lower-Middle
C103120,26,Female,Pune,IT Professional,349700,21-06-2021,Maharashtra,Lower-Middle
C104213,38,Male,Delhi,IT Professional,349300,22-05-2020,Delhi,Lower-Middle
C104423,29,Female,Delhi,Private Employee,349300,10-12-2025,Delhi,Lower-Middle
C104805,21,Male,Pune,Government Employee,349000,16-05-2019,Maharashtra,Lower-Middle
C104388,22,Female,Hyderabad,IT Professional,348900,04-04-2021,Telangana,Lower-Middle
C100404,31,Male,Delhi,Student,348800,28-05-2022,Delhi,Lower-Middle
C103298,31,Male,Jaipur,Government Employee,348800,22-05-2021,Rajasthan,Lower-Middle
C103087,28,Male,Chennai,Private Employee,348600,08-09-2025,Tamil Nadu,Lower-Middle
C100086,21,Female,Chennai,IT Professional,348400,04-02-2023,Tamil Nadu,Lower-Middle
C103983,48,Male,Delhi,Private Employee,348100,25-03-2020,Delhi,Lower-Middle
C100838,43,Male,Pune,Private Employee,347900,26-04-2021,Maharashtra,Lower-Middle
C101849,32,Female,Hyderabad,Business Owner,347800,01-08-2021,Telangana,Lower-Middle
C104637,21,Male,Bengaluru,IT Professional,347700,01-05-2021,Karnataka,Lower-Middle
C100448,31,Male,Hyderabad,IT Professional,347400,12-01-2019,Telangana,Lower-Middle
C101146,22,Male,Bengaluru,Self Employed,347200,12-09-2024,Karnataka,Lower-Middle
C103340,43,Female,Hyderabad,Private Employee,347200,28-06-2024,Telangana,Lower-Middle
C102518,60,Female,Delhi,Private Employee,347100,29-02-2020,Delhi,Lower-Middle
C103018,42,Male,Jaipur,Private Employee,347000,25-06-2020,Rajasthan,Lower-Middle
C100780,37,Female,Mumbai,Student,346900,14-12-2020,Maharashtra,Lower-Middle
C104587,46,Female,Pune,Self Employed,346900,10-10-2022,Maharashtra,Lower-Middle
C103840,36,Male,Mumbai,Self Employed,346800,23-08-2025,Maharashtra,Lower-Middle
C104152,35,Male,Delhi,Private Employee,346700,10-10-2024,Delhi,Lower-Middle
C103062,23,Female,Ahmedabad,Private Employee,346500,05-12-2025,Gujarat,Lower-Middle
C100486,25,Male,Bengaluru,Business Owner,346400,01-02-2020,Karnataka,Lower-Middle
C100620,48,Female,Pune,Private Employee,346400,08-03-2021,Maharashtra,Lower-Middle
C104250,28,Male,Delhi,Business Owner,346200,28-04-2024,Delhi,Lower-Middle
C103597,39,Female,Delhi,Private Employee,345800,12-10-2022,Delhi,Lower-Middle
C100379,30,Male,Kolkata,IT Professional,345700,28-05-2024,West Bengal,Lower-Middle
C104001,47,Female,Hyderabad,IT Professional,345700,11-06-2022,Telangana,Lower-Middle
C104896,24,Female,Chennai,IT Professional,345700,25-12-2025,Tamil Nadu,Lower-Middle
C104237,40,Male,Mumbai,IT Professional,345600,08-03-2025,Maharashtra,Lower-Middle
C101212,40,Female,Chennai,Private Employee,345400,06-11-2021,Tamil Nadu,Lower-Middle
C102052,30,Male,Chennai,Self Employed,345200,14-03-2019,Tamil Nadu,Lower-Middle
C102602,29,Male,Bengaluru,Private Employee,345200,04-04-2025,Karnataka,Lower-Middle
C104831,33,Female,Mumbai,Government Employee,345200,18-12-2022,Maharashtra,Lower-Middle
C100747,42,Female,Mumbai,Self Employed,345100,17-02-2019,Maharashtra,Lower-Middle
C100102,21,Male,Bengaluru,Private Employee,345000,20-09-2025,Karnataka,Lower-Middle
C102341,25,Female,Bengaluru,Private Employee,344800,17-11-2022,Karnataka,Lower-Middle
C102351,42,Female,Hyderabad,Other,344800,29-12-2021,Telangana,Lower-Middle
C104781,29,Female,Jaipur,Government Employee,344600,09-12-2021,Rajasthan,Lower-Middle
C104392,48,Male,Chennai,Self Employed,344500,09-02-2025,Tamil Nadu,Lower-Middle
C102530,21,Male,Kolkata,Government Employee,344400,21-09-2024,West Bengal,Lower-Middle
C104797,23,Male,Hyderabad,Self Employed,344400,12-11-2022,Telangana,Lower-Middle
C104276,35,Female,Delhi,Private Employee,344300,15-10-2020,Delhi,Lower-Middle
C100264,29,Female,Bengaluru,Business Owner,344000,16-11-2022,Karnataka,Lower-Middle
C102292,39,Female,Chennai,Private Employee,343900,20-08-2020,Tamil Nadu,Lower-Middle
C102067,50,Female,Hyderabad,Self Employed,343800,07-02-2022,Telangana,Lower-Middle
C100355,21,Female,Jaipur,Business Owner,343700,12-11-2020,Rajasthan,Lower-Middle
C103876,41,Male,Mumbai,Self Employed,343700,07-03-2023,Maharashtra,Lower-Middle
C102116,26,Male,Mumbai,Private Employee,343500,31-08-2020,Maharashtra,Lower-Middle
C103556,46,Female,Mumbai,IT Professional,343500,06-02-2022,Maharashtra,Lower-Middle
C100751,44,Female,Delhi,IT Professional,343400,17-08-2024,Delhi,Lower-Middle
C101997,42,Female,Mumbai,Business Owner,343400,18-10-2020,Maharashtra,Lower-Middle
C100687,36,Female,Delhi,IT Professional,343300,20-09-2022,Delhi,Lower-Middle
C100495,38,Male,Hyderabad,Private Employee,343200,25-12-2023,Telangana,Lower-Middle
C103751,27,Female,Pune,IT Professional,343200,22-07-2020,Maharashtra,Lower-Middle
C103381,26,Male,Kolkata,IT Professional,343100,07-09-2020,West Bengal,Lower-Middle
C102683,38,Female,Bengaluru,Business Owner,342900,24-12-2020,Karnataka,Lower-Middle
C104422,43,Female,Jaipur,IT Professional,342900,21-03-2025,Rajasthan,Lower-Middle
C101835,38,Male,Bengaluru,Student,342800,19-08-2021,Karnataka,Lower-Middle
C101630,30,Male,Jaipur,Private Employee,342700,15-11-2020,Rajasthan,Lower-Middle
C103438,27,Female,Kolkata,Other,342700,07-03-2025,West Bengal,Lower-Middle
C101771,45,Male,Bengaluru,Student,342500,21-09-2022,Karnataka,Lower-Middle
C102316,38,Male,Mumbai,Student,342500,19-11-2021,Maharashtra,Lower-Middle
C104976,29,Female,Bengaluru,Student,342400,12-09-2024,Karnataka,Lower-Middle
C102987,21,Male,Delhi,Private Employee,342300,21-12-2022,Delhi,Lower-Middle
C103790,52,Female,Ahmedabad,Private Employee,342300,08-12-2022,Gujarat,Lower-Middle
C102211,31,Female,Hyderabad,Business Owner,342000,20-08-2019,Telangana,Lower-Middle
C101749,30,Male,Delhi,IT Professional,341700,18-12-2021,Delhi,Lower-Middle
C100382,49,Male,Kochi,Self Employed,341600,27-04-2019,Kerala,Lower-Middle
C102280,36,Male,Kolkata,IT Professional,341600,18-02-2021,West Bengal,Lower-Middle
C104403,35,Female,Pune,Other,341300,21-06-2024,Maharashtra,Lower-Middle
C104610,44,Female,Hyderabad,Self Employed,341300,29-07-2022,Telangana,Lower-Middle
C102896,24,Male,Delhi,Private Employee,341200,14-09-2021,Delhi,Lower-Middle
C101639,47,Male,Kolkata,Private Employee,341000,08-11-2019,West Bengal,Lower-Middle
C101328,31,Male,Kolkata,Government Employee,340800,15-03-2025,West Bengal,Lower-Middle
C102315,24,Female,Hyderabad,Private Employee,340700,26-09-2025,Telangana,Lower-Middle
C104188,25,Male,Kolkata,IT Professional,340700,18-08-2019,West Bengal,Lower-Middle
C104649,29,Male,Mumbai,Government Employee,340700,18-08-2022,Maharashtra,Lower-Middle
C102366,41,Male,Mumbai,Government Employee,340400,18-09-2025,Maharashtra,Lower-Middle
C102681,37,Male,Mumbai,Private Employee,340400,19-07-2021,Maharashtra,Lower-Middle
C103909,36,Male,Kolkata,Self Employed,340400,03-10-2025,West Bengal,Lower-Middle
C100787,29,Male,Hyderabad,Other,340200,20-06-2020,Telangana,Lower-Middle
C103086,42,Male,Mumbai,Private Employee,340200,12-04-2025,Maharashtra,Lower-Middle
C102524,37,Female,Bengaluru,IT Professional,340100,20-08-2020,Karnataka,Lower-Middle
C104508,43,Female,Bengaluru,Student,340000,27-06-2024,Karnataka,Lower-Middle
C102192,42,Male,Bengaluru,IT Professional,339800,15-12-2020,Karnataka,Lower-Middle
C100342,35,Female,Kolkata,Business Owner,339700,12-03-2022,West Bengal,Lower-Middle
C101010,28,Female,Bengaluru,Government Employee,339700,22-07-2025,Karnataka,Lower-Middle
C103453,27,Female,Ahmedabad,Private Employee,339700,19-08-2023,Gujarat,Lower-Middle
C100247,30,Male,Kolkata,Private Employee,339500,11-09-2019,West Bengal,Lower-Middle
C100054,34,Male,Mumbai,Self Employed,339100,05-05-2023,Maharashtra,Lower-Middle
C100351,30,Male,Kolkata,Business Owner,339000,06-01-2025,West Bengal,Lower-Middle
C100809,24,Male,Mumbai,Student,339000,05-08-2022,Maharashtra,Lower-Middle
C101634,38,Female,Hyderabad,Government Employee,338900,24-05-2025,Telangana,Lower-Middle
C104220,30,Male,Kochi,Student,338900,18-09-2021,Kerala,Lower-Middle
C100743,39,Male,Mumbai,Private Employee,338800,05-04-2025,Maharashtra,Lower-Middle
C100798,33,Male,Mumbai,Self Employed,338800,02-02-2023,Maharashtra,Lower-Middle
C102065,58,Male,Bengaluru,Private Employee,338800,05-04-2019,Karnataka,Lower-Middle
C101431,33,Male,Mumbai,Self Employed,338600,30-11-2020,Maharashtra,Lower-Middle
C104597,43,Female,Mumbai,IT Professional,338600,25-08-2021,Maharashtra,Lower-Middle
C102665,49,Male,Kochi,Government Employee,338500,26-05-2022,Kerala,Lower-Middle
C104746,39,Male,Chennai,Other,338500,08-09-2021,Tamil Nadu,Lower-Middle
C103839,38,Female,Chennai,Self Employed,338400,05-10-2020,Tamil Nadu,Lower-Middle
C100703,41,Female,Bengaluru,Private Employee,338300,15-09-2022,Karnataka,Lower-Middle
C102836,44,Female,Hyderabad,Private Employee,338200,18-02-2021,Telangana,Lower-Middle
C103763,43,Male,Pune,IT Professional,338200,11-11-2020,Maharashtra,Lower-Middle
C101996,35,Female,Pune,Government Employee,338000,03-10-2024,Maharashtra,Lower-Middle
C104528,40,Female,Ahmedabad,Self Employed,338000,12-12-2023,Gujarat,Lower-Middle
C103333,57,Female,Pune,Private Employee,337900,28-04-2019,Maharashtra,Lower-Middle
C101502,21,Female,Mumbai,Student,337700,23-07-2020,Maharashtra,Lower-Middle
C103212,48,Female,Jaipur,Business Owner,337700,09-01-2023,Rajasthan,Lower-Middle
C103066,39,Female,Bengaluru,IT Professional,337500,22-09-2021,Karnataka,Lower-Middle
C101472,23,Male,Delhi,Private Employee,337400,12-11-2025,Delhi,Lower-Middle
C104355,21,Male,Pune,Private Employee,337400,20-04-2019,Maharashtra,Lower-Middle
C100192,53,Male,Pune,Self Employed,337100,16-05-2025,Maharashtra,Lower-Middle
C104772,30,Male,Delhi,Private Employee,337100,09-12-2024,Delhi,Lower-Middle
C100176,30,Male,Delhi,Self Employed,337000,26-10-2023,Delhi,Lower-Middle
C101076,55,Male,Bengaluru,Government Employee,336900,12-04-2021,Karnataka,Lower-Middle
C103109,38,Female,Chennai,IT Professional,336800,30-04-2024,Tamil Nadu,Lower-Middle
C103035,34,Female,Hyderabad,Private Employee,336700,20-04-2024,Telangana,Lower-Middle
C103686,31,Female,Chennai,Business Owner,336600,19-03-2019,Tamil Nadu,Lower-Middle
C104382,29,Male,Kolkata,Government Employee,336600,27-04-2024,West Bengal,Lower-Middle
C101637,26,Male,Chennai,Other,336300,23-10-2020,Tamil Nadu,Lower-Middle
C101691,36,Female,Pune,Government Employee,336300,26-01-2024,Maharashtra,Lower-Middle
C101903,22,Female,Mumbai,Self Employed,336200,05-09-2023,Maharashtra,Lower-Middle
C102808,39,Male,Ahmedabad,Private Employee,336200,11-03-2024,Gujarat,Lower-Middle
C103605,35,Male,Pune,Self Employed,336200,11-09-2023,Maharashtra,Lower-Middle
C104430,35,Female,Hyderabad,Private Employee,336100,01-06-2023,Telangana,Lower-Middle
C104022,47,Female,Pune,IT Professional,336000,21-05-2019,Maharashtra,Lower-Middle
C102153,26,Female,Kolkata,IT Professional,335900,15-12-2025,West Bengal,Lower-Middle
C104849,21,Female,Bengaluru,Private Employee,335900,29-09-2025,Karnataka,Lower-Middle
C100089,42,Male,Delhi,IT Professional,335800,27-01-2020,Delhi,Lower-Middle
C101872,28,Female,Hyderabad,Other,335800,31-12-2023,Telangana,Lower-Middle
C103740,39,Male,Hyderabad,Self Employed,335700,04-09-2025,Telangana,Lower-Middle
C101807,21,Female,Bengaluru,IT Professional,335600,17-01-2022,Karnataka,Lower-Middle
C103427,31,Male,Jaipur,Government Employee,335400,14-04-2025,Rajasthan,Lower-Middle
C103717,30,Male,Bengaluru,Private Employee,335300,18-05-2022,Karnataka,Lower-Middle
C102605,45,Male,Ahmedabad,Other,335200,12-04-2020,Gujarat,Lower-Middle
C102611,29,Female,Delhi,Self Employed,335100,08-07-2023,Delhi,Lower-Middle
C101537,36,Male,Mumbai,Private Employee,335000,29-08-2023,Maharashtra,Lower-Middle
C101262,35,Male,Mumbai,Government Employee,334800,09-07-2021,Maharashtra,Lower-Middle
C102185,40,Male,Chennai,IT Professional,334800,16-12-2024,Tamil Nadu,Lower-Middle
C100368,37,Female,Mumbai,Self Employed,334400,26-09-2019,Maharashtra,Lower-Middle
C100767,37,Female,Delhi,Private Employee,334400,01-06-2021,Delhi,Lower-Middle
C102307,33,Male,Chennai,IT Professional,334300,04-10-2025,Tamil Nadu,Lower-Middle
C100434,39,Male,Kolkata,IT Professional,334200,16-01-2025,West Bengal,Lower-Middle
C104447,21,Male,Bengaluru,Business Owner,334200,14-01-2023,Karnataka,Lower-Middle
C104783,25,Female,Pune,Student,334100,30-07-2025,Maharashtra,Lower-Middle
C104265,33,Male,Hyderabad,Government Employee,334000,10-11-2025,Telangana,Lower-Middle
C104802,27,Female,Bengaluru,Self Employed,333800,03-08-2022,Karnataka,Lower-Middle
C102988,37,Male,Ahmedabad,Business Owner,333500,11-02-2023,Gujarat,Lower-Middle
C103342,32,Male,Delhi,IT Professional,333300,05-11-2020,Delhi,Lower-Middle
C102824,37,Female,Bengaluru,Student,333000,24-10-2024,Karnataka,Lower-Middle
C103189,38,Male,Delhi,IT Professional,332900,06-02-2023,Delhi,Lower-Middle
C103375,24,Male,Mumbai,IT Professional,332900,16-01-2025,Maharashtra,Lower-Middle
C101089,33,Female,Pune,Government Employee,332800,27-03-2020,Maharashtra,Lower-Middle
C100874,41,Female,Bengaluru,Private Employee,332600,17-11-2019,Karnataka,Lower-Middle
C102662,36,Female,Mumbai,Private Employee,332400,27-12-2023,Maharashtra,Lower-Middle
C102803,33,Female,Ahmedabad,IT Professional,332400,18-12-2022,Gujarat,Lower-Middle
C103302,38,Female,Bengaluru,Government Employee,332400,07-03-2025,Karnataka,Lower-Middle
C103045,37,Female,Kolkata,Student,332300,04-08-2021,West Bengal,Lower-Middle
C101690,21,Male,Pune,IT Professional,332000,06-03-2023,Maharashtra,Lower-Middle
C102663,46,Male,Kolkata,Private Employee,332000,12-09-2021,West Bengal,Lower-Middle
C101374,39,Female,Jaipur,Private Employee,331800,14-04-2022,Rajasthan,Lower-Middle
C101536,34,Male,Delhi,IT Professional,331600,04-06-2020,Delhi,Lower-Middle
C104622,37,Male,Bengaluru,Private Employee,331600,18-01-2025,Karnataka,Lower-Middle
C100960,27,Male,Chennai,Self Employed,331500,04-03-2021,Tamil Nadu,Lower-Middle
C103050,34,Female,Ahmedabad,Private Employee,331500,07-12-2019,Gujarat,Lower-Middle
C100512,39,Male,Mumbai,Student,331200,02-01-2021,Maharashtra,Lower-Middle
C103930,27,Male,Pune,Private Employee,331200,06-10-2020,Maharashtra,Lower-Middle
C100478,28,Male,Bengaluru,Private Employee,331100,22-05-2021,Karnataka,Lower-Middle
C100923,21,Male,Jaipur,Self Employed,331100,21-11-2024,Rajasthan,Lower-Middle
C101180,39,Male,Bengaluru,Private Employee,330900,27-01-2021,Karnataka,Lower-Middle
C101242,40,Female,Jaipur,Student,330900,06-04-2021,Rajasthan,Lower-Middle
C100241,24,Male,Delhi,Government Employee,330600,19-09-2020,Delhi,Lower-Middle
C104825,53,Male,Pune,Self Employed,330600,29-05-2024,Maharashtra,Lower-Middle
C100652,32,Male,Chennai,Government Employee,330300,10-08-2024,Tamil Nadu,Lower-Middle
C101392,31,Female,Bengaluru,Other,330300,18-09-2024,Karnataka,Lower-Middle
C100467,44,Male,Hyderabad,Government Employee,330200,17-02-2025,Telangana,Lower-Middle
C103702,48,Male,Delhi,IT Professional,330100,08-06-2020,Delhi,Lower-Middle
C101937,39,Male,Hyderabad,Self Employed,330000,26-08-2021,Telangana,Lower-Middle
C100773,36,Male,Chennai,Private Employee,329900,10-11-2023,Tamil Nadu,Lower-Middle
C103993,36,Male,Bengaluru,IT Professional,329900,29-09-2025,Karnataka,Lower-Middle
C103938,32,Male,Chennai,Self Employed,329700,21-08-2021,Tamil Nadu,Lower-Middle
C103456,21,Female,Bengaluru,Self Employed,329600,02-08-2020,Karnataka,Lower-Middle
C104060,41,Female,Kolkata,Private Employee,329600,19-10-2022,West Bengal,Lower-Middle
C100116,32,Female,Kochi,Other,329400,04-11-2021,Kerala,Lower-Middle
C103356,52,Female,Mumbai,Student,329200,18-06-2024,Maharashtra,Lower-Middle
C103650,25,Female,Bengaluru,IT Professional,329000,29-03-2024,Karnataka,Lower-Middle
C102793,54,Male,Delhi,Private Employee,328800,06-08-2024,Delhi,Lower-Middle
C101866,47,Male,Pune,Government Employee,328600,20-02-2019,Maharashtra,Lower-Middle
C102478,38,Female,Mumbai,IT Professional,328600,30-06-2023,Maharashtra,Lower-Middle
C100628,37,Male,Pune,Other,328400,16-06-2022,Maharashtra,Lower-Middle
C102868,21,Male,Bengaluru,IT Professional,328400,14-11-2019,Karnataka,Lower-Middle
C101642,36,Female,Pune,Private Employee,328300,24-01-2021,Maharashtra,Lower-Middle
C103116,27,Male,Pune,Government Employee,328100,26-08-2020,Maharashtra,Lower-Middle
C103334,35,Female,Bengaluru,Other,328100,02-10-2024,Karnataka,Lower-Middle
C101956,44,Female,Bengaluru,Government Employee,327900,02-10-2021,Karnataka,Lower-Middle
C101709,35,Male,Kolkata,Private Employee,327800,28-10-2019,West Bengal,Lower-Middle
C101641,38,Male,Bengaluru,Self Employed,327700,04-10-2023,Karnataka,Lower-Middle
C104505,25,Male,Pune,Government Employee,327700,04-04-2025,Maharashtra,Lower-Middle
C104681,30,Female,Delhi,Self Employed,327500,14-05-2023,Delhi,Lower-Middle
C100473,48,Female,Bengaluru,Self Employed,327300,15-08-2023,Karnataka,Lower-Middle
C101758,46,Female,Kochi,Private Employee,327200,28-06-2022,Kerala,Lower-Middle
C103523,21,Female,Bengaluru,Business Owner,327100,18-06-2023,Karnataka,Lower-Middle
C100229,39,Female,Bengaluru,Government Employee,326800,20-08-2022,Karnataka,Lower-Middle
C102568,27,Male,Bengaluru,Other,326600,20-08-2025,Karnataka,Lower-Middle
C101657,41,Male,Mumbai,Private Employee,326500,30-05-2020,Maharashtra,Lower-Middle
C102375,34,Male,Chennai,Government Employee,326500,02-12-2019,Tamil Nadu,Lower-Middle
C100411,36,Female,Bengaluru,IT Professional,326300,12-05-2022,Karnataka,Lower-Middle
C100548,43,Male,Chennai,Business Owner,326300,14-10-2020,Tamil Nadu,Lower-Middle
C102834,35,Female,Chennai,Self Employed,326300,11-03-2025,Tamil Nadu,Lower-Middle
C102668,29,Female,Pune,Business Owner,326100,07-09-2021,Maharashtra,Lower-Middle
C100041,24,Male,Delhi,IT Professional,325800,21-06-2025,Delhi,Lower-Middle
C100139,37,Male,Pune,IT Professional,325700,16-09-2022,Maharashtra,Lower-Middle
C104372,21,Female,Mumbai,IT Professional,325700,31-01-2019,Maharashtra,Lower-Middle
C104970,34,Female,Chennai,IT Professional,325700,12-08-2019,Tamil Nadu,Lower-Middle
C101500,37,Male,Kolkata,IT Professional,325600,11-11-2022,West Bengal,Lower-Middle
C104639,34,Male,Bengaluru,Government Employee,325200,19-09-2020,Karnataka,Lower-Middle
C104630,41,Female,Chennai,Private Employee,324900,12-08-2025,Tamil Nadu,Lower-Middle
C100933,42,Female,Delhi,Other,324700,28-07-2024,Delhi,Lower-Middle
C103852,38,Male,Kolkata,Business Owner,324700,31-05-2019,West Bengal,Lower-Middle
C100205,26,Female,Mumbai,Business Owner,324300,09-06-2024,Maharashtra,Lower-Middle
C103906,30,Other,Chennai,Private Employee,323900,11-01-2021,Tamil Nadu,Lower-Middle
C103277,31,Female,Pune,IT Professional,323600,14-12-2023,Maharashtra,Lower-Middle
C103406,35,Female,Delhi,Self Employed,323600,18-11-2022,Delhi,Lower-Middle
C103695,38,Male,Bengaluru,Private Employee,323600,06-04-2022,Karnataka,Lower-Middle
C103978,42,Male,Bengaluru,Private Employee,323200,06-07-2023,Karnataka,Lower-Middle
C100649,30,Male,Mumbai,Self Employed,323100,14-03-2022,Maharashtra,Lower-Middle
C100569,25,Male,Mumbai,IT Professional,323000,14-02-2022,Maharashtra,Lower-Middle
C104966,40,Male,Chennai,Student,323000,17-05-2025,Tamil Nadu,Lower-Middle
C101578,33,Female,Chennai,IT Professional,322600,22-03-2025,Tamil Nadu,Lower-Middle
C102263,29,Female,Bengaluru,Self Employed,322500,24-07-2021,Karnataka,Lower-Middle
C100556,41,Male,Delhi,IT Professional,322400,13-06-2021,Delhi,Lower-Middle
C102117,42,Male,Mumbai,Business Owner,322400,01-12-2023,Maharashtra,Lower-Middle
C104680,21,Male,Delhi,Government Employee,322100,07-08-2020,Delhi,Lower-Middle
C100726,46,Male,Bengaluru,Government Employee,322000,02-03-2019,Karnataka,Lower-Middle
C103811,43,Female,Chennai,Student,322000,25-06-2022,Tamil Nadu,Lower-Middle
C102355,48,Male,Hyderabad,IT Professional,321300,05-11-2022,Telangana,Lower-Middle
C104867,52,Male,Chennai,Private Employee,321300,14-12-2020,Tamil Nadu,Lower-Middle
C100501,35,Female,Hyderabad,Student,321200,31-01-2020,Telangana,Lower-Middle
C100070,43,Female,Chennai,Government Employee,320900,01-06-2025,Tamil Nadu,Lower-Middle
C103517,41,Female,Ahmedabad,Business Owner,320900,16-12-2024,Gujarat,Lower-Middle
C101424,36,Female,Jaipur,Self Employed,320800,01-06-2022,Rajasthan,Lower-Middle
C102933,46,Male,Hyderabad,Government Employee,320800,20-09-2020,Telangana,Lower-Middle
C100701,29,Male,Mumbai,Other,320400,18-05-2019,Maharashtra,Lower-Middle
C104718,30,Male,Bengaluru,Private Employee,320300,17-05-2022,Karnataka,Lower-Middle
C100636,31,Other,Ahmedabad,IT Professional,319600,22-06-2023,Gujarat,Lower-Middle
C101969,21,Male,Delhi,Self Employed,319500,13-08-2021,Delhi,Lower-Middle
C104042,29,Female,Delhi,Self Employed,319500,12-07-2019,Delhi,Lower-Middle
C100091,25,Male,Kolkata,Private Employee,319100,23-02-2020,West Bengal,Lower-Middle
C100250,39,Male,Mumbai,Private Employee,319100,09-01-2025,Maharashtra,Lower-Middle
C100716,25,Female,Mumbai,Business Owner,319100,19-04-2024,Maharashtra,Lower-Middle
C100939,32,Female,Hyderabad,Self Employed,319100,25-01-2022,Telangana,Lower-Middle
C104717,37,Male,Chennai,Student,319100,20-09-2022,Tamil Nadu,Lower-Middle
C101399,33,Male,Bengaluru,IT Professional,319000,09-11-2024,Karnataka,Lower-Middle
C101582,32,Male,Jaipur,Student,319000,06-07-2021,Rajasthan,Lower-Middle
C101050,25,Male,Delhi,Private Employee,318900,21-05-2025,Delhi,Lower-Middle
C102126,25,Male,Bengaluru,Business Owner,318900,04-05-2019,Karnataka,Lower-Middle
C100335,28,Male,Mumbai,Private Employee,318800,15-11-2020,Maharashtra,Lower-Middle
C102565,32,Female,Delhi,Government Employee,318700,02-06-2021,Delhi,Lower-Middle
C101620,30,Female,Mumbai,IT Professional,318200,19-03-2021,Maharashtra,Lower-Middle
C103915,32,Female,Hyderabad,Self Employed,318200,08-03-2022,Telangana,Lower-Middle
C102020,21,Female,Pune,Government Employee,318000,31-12-2025,Maharashtra,Lower-Middle
C103616,21,Male,Ahmedabad,Self Employed,318000,18-05-2021,Gujarat,Lower-Middle
C100138,21,Female,Bengaluru,Self Employed,317900,04-06-2024,Karnataka,Lower-Middle
C103947,21,Female,Bengaluru,Government Employee,317900,04-10-2019,Karnataka,Lower-Middle
C101420,25,Female,Bengaluru,Business Owner,317700,05-07-2024,Karnataka,Lower-Middle
C102012,42,Female,Bengaluru,IT Professional,317700,19-09-2025,Karnataka,Lower-Middle
C104550,39,Male,Kolkata,Private Employee,317600,03-08-2021,West Bengal,Lower-Middle
C103683,34,Male,Delhi,IT Professional,317400,12-02-2019,Delhi,Lower-Middle
C102410,33,Male,Ahmedabad,Private Employee,317100,15-02-2022,Gujarat,Lower-Middle
C100617,56,Male,Mumbai,Self Employed,317000,28-04-2024,Maharashtra,Lower-Middle
C103779,21,Female,Bengaluru,Self Employed,316900,16-05-2024,Karnataka,Lower-Middle
C104689,38,Male,Kolkata,IT Professional,316900,23-04-2021,West Bengal,Lower-Middle
C104836,39,Female,Mumbai,Business Owner,316700,10-05-2022,Maharashtra,Lower-Middle
C101456,35,Male,Delhi,Private Employee,316300,06-11-2021,Delhi,Lower-Middle
C100920,54,Female,Delhi,IT Professional,316100,17-05-2020,Delhi,Lower-Middle
C101279,41,Male,Ahmedabad,Private Employee,316100,15-08-2021,Gujarat,Lower-Middle
C102715,25,Female,Bengaluru,Private Employee,316100,28-01-2020,Karnataka,Lower-Middle
C103309,32,Male,Kolkata,Student,316100,09-08-2021,West Bengal,Lower-Middle
C103657,37,Female,Bengaluru,Government Employee,315600,18-06-2025,Karnataka,Lower-Middle
C103918,34,Male,Chennai,Private Employee,315600,15-05-2019,Tamil Nadu,Lower-Middle
C102057,40,Female,Pune,Other,315500,24-06-2024,Maharashtra,Lower-Middle
C103937,28,Female,Delhi,Private Employee,315200,13-03-2021,Delhi,Lower-Middle
C100011,26,Female,Mumbai,Government Employee,315100,11-05-2019,Maharashtra,Lower-Middle
C103919,42,Female,Delhi,IT Professional,314800,24-05-2021,Delhi,Lower-Middle
C100190,27,Male,Pune,Self Employed,314700,05-02-2021,Maharashtra,Lower-Middle
C104957,36,Male,Bengaluru,IT Professional,314700,16-08-2019,Karnataka,Lower-Middle
C103337,39,Female,Hyderabad,Student,314500,01-10-2024,Telangana,Lower-Middle
C102361,41,Male,Chennai,Government Employee,314300,03-01-2024,Tamil Nadu,Lower-Middle
C102911,38,Male,Ahmedabad,Self Employed,314200,10-11-2023,Gujarat,Lower-Middle
